Exoskeleton_Left_Thigh (Ang),Exoskeleton_Left_Thigh (Vel),Exoskeleton_Left_Thigh (Acc),Exoskeleton_Left_Calf (Ang),Exoskeleton_Left_Calf (Vel),Exoskeleton_Left_Calf (Acc),Exoskeleton_Right_Thigh (Ang),Exoskeleton_Right_Thigh (Vel),Exoskeleton_Right_Thigh (Acc),Exoskeleton_Right_Calf (Ang),Exoskeleton_Right_Calf (Vel),Exoskeleton_Right_Calf (Acc),Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Force_Left_Thigh,Force_Left_Calf,Force_Right_Thigh,Force_Right_Calf,Angle_Driver_LT (Output),Angle_Driver_LC (Output),Angle_Driver_RT (Output),Angle_Driver_RC (Output)
10.882,-2.68555,0.0947266,11.9257,-6.04248,0.0214844,-3.52661,-7.56836,0.0424805,-3.46619,-6.46973,-0.0390625,10.2448,-2.44141,-0.0908203,3.1311,-0.488281,0.0625,-6.5863,-16.6016,0.00146484,-4.65271,13.1836,-0.648438,-1,1,-56,0,10.2355,-5.74319,0.051362,1.98818
10.882,-2.68555,0.0947266,11.9257,-6.04248,0.0214844,-3.52661,-7.56836,0.0424805,-3.46619,-6.46973,-0.0390625,10.2448,-2.44141,-0.0908203,3.1311,-0.488281,0.0625,-6.5863,-16.6016,0.00146484,-4.65271,13.1836,-0.648438,-1,1,-56,0,10.2355,-5.74319,0.051362,1.98818
10.8655,-2.50244,0.109375,11.8268,-6.22559,0.034668,-3.67493,-7.62939,0.0478516,-3.52661,-6.71387,-0.0288086,10.2448,-1.95312,-0.111328,3.1311,-0.488281,0.0625,-6.5863,-17.6392,0.00732422,-4.52637,13.7939,-0.639648,-1,0,-22,0,10.2371,-6.33321,0.0341732,2.11852
10.8655,-2.50244,0.109375,11.8268,-6.22559,0.034668,-3.67493,-7.62939,0.0478516,-3.52661,-6.71387,-0.0288086,10.2502,-1.95312,-0.119141,3.1311,-0.488281,0.0625,-6.74561,-17.6392,0.0141602,-4.52637,13.7939,-0.638184,-1,0,-36,0,10.2403,-6.49401,0.034467,2.2782
10.8435,-2.44141,0.134277,11.7664,-6.10352,0.0444336,-3.75732,-7.69043,0.0429688,-3.59253,-6.83594,-0.0322266,10.2502,-1.58691,-0.119141,3.1311,-0.488281,0.0625,-6.74561,-17.6392,0.0141602,-4.38904,14.3433,-0.638184,-1,0,-36,0,10.2424,-6.25337,0.034467,2.41868
10.8435,-2.44141,0.134277,11.7664,-6.10352,0.0444336,-3.75732,-7.69043,0.0429688,-3.59253,-6.83594,-0.0322266,10.2502,-1.52588,-0.116699,3.1311,-0.488281,0.0625,-6.92139,-19.104,0.0102539,-4.38904,14.3433,-0.644043,-1,1,-41,-1,10.2411,-6.3536,0.0503968,2.61005
10.8105,-2.38037,0.151367,11.7664,-6.10352,0.0444336,-3.75732,-7.69043,0.0356445,-3.65845,-6.83594,-0.0322266,10.2338,-1.52588,-0.116699,3.1311,-0.488281,0.0625,-7.10266,-19.6533,0.0102539,-4.24622,14.0381,-0.644043,-1,1,-41,-1,10.2246,-6.53802,0.0503968,2.9324
10.8105,-2.38037,0.161621,11.7059,-6.04248,0.0537109,-3.84521,-7.69043,0.0356445,-3.72986,-6.7749,-0.0375977,10.1898,-2.0752,-0.100586,3.1311,-0.488281,0.0625,-7.28394,-18.9209,-0.000488281,-4.10339,13.1226,-0.64209,0,0,-31,0,10.1594,-6.88952,0.0323268,3.23329
10.8105,-2.38037,0.161621,11.7059,-6.04248,0.0537109,-3.84521,-7.69043,0.0356445,-3.72986,-6.7749,-0.0375977,10.1898,-2.0752,-0.0737305,3.1311,-0.488281,0.0625,-7.28394,-18.9209,-0.000488281,-4.10339,13.1226,-0.651367,0,0,-31,0,10.1609,-6.88952,0.0323268,3.23276
10.8105,-2.38037,0.161621,11.7059,-6.04248,0.0537109,-3.84521,-7.69043,0.0356445,-3.72986,-6.7749,-0.0375977,10.1898,-2.0752,-0.0737305,3.1311,-0.488281,0.0625,-7.28394,-18.9209,-0.000488281,-4.10339,13.1226,-0.651367,0,0,-31,0,10.1536,-6.89089,0.0323268,3.36964
10.8105,-2.38037,0.161621,11.7059,-6.04248,0.0537109,-3.84521,-7.69043,0.0356445,-3.72986,-6.7749,-0.0375977,10.1898,-3.35693,-0.0737305,3.1311,-0.488281,0.0625,-7.28394,-18.5547,-0.0244141,-3.96057,12.085,-0.651367,0,0,-31,-1,10.1536,-6.88879,0.0323268,3.36964
10.7391,-3.72314,0.135742,11.5741,-5.12695,0.0922852,-4.02649,-7.75146,0.046875,-3.87268,-6.40869,-0.0332031,10.1129,-4.08936,-0.0400391,3.1311,-0.488281,0.0625,-7.4762,-18.5547,-0.0297852,-3.96057,12.085,-0.651367,0,0,-40,0,10.0836,-6.91749,0.0248711,3.55445
10.7391,-3.72314,0.135742,11.5741,-5.12695,0.0922852,-4.02649,-7.75146,0.046875,-3.87268,-6.40869,-0.0332031,10.1129,-4.08936,-0.0400391,3.1311,-0.488281,0.0625,-7.4762,-18.5547,-0.0297852,-3.96057,12.085,-0.651367,0,0,-40,0,10.0836,-6.91749,0.0248711,3.55445
10.6732,-4.15039,0.119629,11.5247,-4.88281,0.0390625,-4.11987,-8.05664,0.050293,-3.94958,-6.16455,-0.0395508,9.94263,-4.57764,-0.03125,3.1311,-0.488281,0.0625,-7.70142,-21.7285,-0.0166016,-3.63098,13.6108,-0.632324,-2,1,-19,-1,9.94872,-7.51773,0.0437104,4.13793
10.6732,-4.15039,0.119629,11.5247,-5.00488,0.0390625,-4.11987,-8.78906,0.0200195,-3.94958,-6.10352,-0.0727539,9.94263,-4.57764,-0.03125,3.1311,-0.488281,0.0625,-7.9541,-21.7285,-0.0166016,-3.63098,13.6108,-0.632324,-2,1,-19,-1,9.94872,-7.77041,0.0444098,4.39131
10.6458,-4.82178,0.120605,11.4313,-5.24902,0.0439453,-4.22974,-8.78906,0.0200195,-4.10889,-5.98145,-0.0629883,9.87122,-5.7373,-0.0551758,3.1311,-0.488281,0.0625,-8.22876,-22.1558,-0.0112305,-3.42773,14.4043,-0.678223,0,1,-40,-1,9.83607,-7.6851,0.0455289,4.87225
10.6018,-4.82178,0.120605,11.4313,-5.24902,0.0439453,-4.3396,-9.94873,0.012207,-4.10889,-5.98145,-0.0629883,9.87122,-5.7373,-0.0551758,3.1311,-0.488281,0.0625,-8.22876,-22.1558,-0.0112305,-3.42773,14.4043,-0.678223,0,1,-40,-1,9.83871,-7.68246,0.0455289,4.87225
10.6018,-4.82178,0.120605,11.4313,-5.24902,0.0439453,-4.3396,-9.94873,0.012207,-4.10889,-5.98145,-0.0629883,9.87122,-5.7373,-0.0551758,3.1311,-0.488281,0.0625,-8.22876,-22.1558,-0.0112305,-3.42773,14.4043,-0.685059,0,0,-32,-1,9.83871,-7.68246,0.0455289,4.87186
10.6018,-4.82178,0.120605,11.4313,-5.24902,0.0439453,-4.3396,-9.94873,0.012207,-4.10889,-5.98145,-0.0629883,9.87122,-5.7373,-0.0551758,3.1311,-0.488281,0.0625,-8.22876,-21.6064,-0.0224609,-3.42773,14.5874,-0.685059,0,0,-32,-1,9.83871,-7.67995,0.0455289,4.87291
10.5579,-5.06592,0.105469,11.3818,-5.5542,0.0375977,-4.46045,-10.8032,0.0336914,-4.1748,-5.49316,-0.0371094,9.79431,-5.7373,-0.0864258,3.1311,-0.488281,0.0625,-8.7616,-20.6909,-0.0449219,-3.01575,15.3198,-0.680176,-1,3,-28,0,9.77947,-8.41283,0.0820186,5.80713
10.5579,-5.06592,0.105469,11.3818,-5.5542,0.0375977,-4.46045,-10.8032,0.0336914,-4.1748,-5.49316,-0.0371094,9.79431,-5.7373,-0.114258,3.1311,-0.488281,0.0625,-8.7616,-20.6909,-0.0449219,-3.01575,15.3198,-0.680176,-1,3,-28,0,9.77788,-8.41283,0.0820186,5.80713
10.5084,-5.18799,0.120117,11.2775,-5.7373,0.0317383,-4.59778,-11.5356,0.0375977,-4.31763,-4.3335,-0.0390625,9.78333,-5.06592,-0.114258,3.1311,-0.488281,0.0625,-9.01428,-20.9961,-0.050293,-2.78503,16.7847,-0.680176,0,0,-34,-1,9.75341,-8.56458,0.0318372,6.3175
10.4535,-5.37109,0.12793,11.217,-5.7373,0.0366211,-4.91089,-12.7563,0.0454102,-4.37805,-3.479,-0.03125,9.76685,-4.39453,-0.123535,3.1311,-0.488281,0.0625,-9.27246,-21.2402,-0.0366211,-2.52686,18.1885,-0.691895,-3,0,-28,1,9.80504,-8.66633,0.0315574,6.28161
10.4041,-5.37109,0.12793,11.217,-5.7373,0.0366211,-4.91089,-12.7563,0.0454102,-4.37805,-3.479,-0.03125,9.76685,-4.39453,-0.123535,3.1311,-0.488281,0.0625,-9.27246,-21.2402,-0.0366211,-2.52686,18.1885,-0.691895,-3,0,-28,1,9.79241,-8.92591,0.0315574,6.80657
10.4041,-5.37109,0.12793,11.217,-5.7373,0.0366211,-4.91089,-12.7563,0.0454102,-4.37805,-3.479,-0.03125,9.76685,-3.72314,-0.115723,3.1311,-0.488281,0.0625,-9.27246,-21.2402,-0.00830078,-2.52686,18.1885,-0.691895,0,1,-30,1,9.7967,-8.92428,0.0315574,6.80657
10.4041,-5.37109,0.12793,11.217,-5.7373,0.0366211,-4.91089,-12.7563,0.0454102,-4.37805,-3.479,-0.03125,9.76685,-3.72314,-0.115723,3.1311,-0.488281,0.0625,-9.27246,-20.5688,-0.00830078,-2.52686,18.1885,-0.691895,0,1,-30,1,9.74514,-8.88606,0.0487462,6.80657
10.4041,-5.37109,0.12793,11.217,-5.7373,0.0366211,-4.91089,-12.7563,0.0454102,-4.37805,-3.479,-0.03125,9.76685,-3.72314,-0.115723,3.1311,-0.488281,0.0625,-9.51965,-20.5688,-0.00830078,-2.52686,18.1885,-0.691895,0,1,-30,1,9.74514,-9.13325,0.0487462,7.05376
10.4041,-5.37109,0.12793,11.217,-5.7373,0.0366211,-4.91089,-12.7563,0.0454102,-4.37805,-3.479,-0.03125,9.76685,-3.72314,-0.115723,3.1311,-0.488281,0.0625,-9.51965,-20.5688,-0.00830078,-2.26318,18.1885,-0.691895,0,1,-30,1,9.74514,-9.13325,0.0487462,7.31744
10.4041,-5.37109,0.12793,11.217,-5.7373,0.0366211,-4.91089,-12.7563,0.0454102,-4.37805,-3.479,-0.03125,9.76685,-3.72314,-0.115723,3.1311,-0.488281,0.0625,-9.51965,-20.5688,-0.00830078,-2.26318,18.1885,-0.691895,0,1,-30,1,9.74514,-9.13325,0.0487462,7.31744
10.4041,-5.37109,0.12793,11.217,-5.7373,0.0366211,-4.91089,-12.7563,0.0454102,-4.37805,-3.479,-0.03125,9.73938,-3.72314,-0.115723,3.1311,-0.488281,0.0625,-9.51965,-20.5688,-0.00830078,-2.26318,18.1885,-0.691895,0,1,-30,1,9.71767,-9.13325,0.0487462,7.31744
10.4041,-5.37109,0.12793,11.217,-5.7373,0.0366211,-4.91089,-12.7563,0.0454102,-4.37805,-3.479,-0.03125,9.73938,-3.72314,-0.115723,3.1311,-0.488281,0.0625,-9.73938,-19.2871,0.019043,-1.99951,18.3716,-0.693359,-1,1,-36,0,9.73486,-9.24093,0.0487462,7.81899
10.3052,-5.43213,0.144531,11.1182,-5.67627,0.046875,-5.25146,-13.9771,0.0576172,-4.47693,-1.77002,-0.0244141,9.65698,-3.2959,-0.0576172,3.1311,-0.488281,0.0625,-9.95911,-19.2871,0.0175781,-1.99951,18.6157,-0.697266,-1,0,-30,-2,9.65764,-9.56448,0.0306202,8.07333
10.2502,-5.49316,0.137207,11.0577,-5.67627,0.0454102,-5.43823,-14.6484,0.0576172,-4.51538,-0.793457,-0.0175781,9.59656,-3.84521,-0.0605469,3.1311,-0.488281,0.0625,-10.1624,-18.3716,0.0175781,-1.48315,18.0664,-0.697754,-1,0,-30,-2,9.65841,-9.56371,0.0307042,8.33709
10.2502,-5.49316,0.137207,11.0577,-5.67627,0.0454102,-5.43823,-14.6484,0.0576172,-4.51538,-0.793457,-0.0175781,9.59656,-3.84521,-0.0605469,3.1311,-0.488281,0.0625,-10.1624,-18.3716,0.0175781,-1.48315,18.0664,-0.697754,-1,0,-30,-2,9.59467,-9.76171,0.0307042,8.78984
10.2502,-5.49316,0.137207,11.0577,-5.67627,0.0454102,-5.43823,-14.6484,0.0576172,-4.51538,-0.793457,-0.0175781,9.59656,-3.84521,-0.0605469,3.1311,-0.488281,0.0625,-10.1624,-18.3716,0.0175781,-1.48315,18.0664,-0.697754,-1,0,-30,-2,9.59467,-9.76171,0.0307042,8.78984
10.2502,-5.49316,0.137207,11.0577,-5.67627,0.0454102,-5.43823,-14.6484,0.0576172,-4.51538,-0.793457,-0.0175781,9.59656,-3.84521,-0.0605469,3.1311,-0.488281,0.0625,-10.1624,-18.3716,0.00439453,-1.48315,18.0664,-0.697754,-1,1,-30,0,9.59467,-9.76247,0.0478929,8.75547
10.1294,-5.49316,0.135742,10.882,-5.49316,0.0444336,-6.04797,-16.2354,0.0698242,-4.55383,1.52588,0.00390625,9.53613,-3.84521,-0.104004,3.1311,-0.488281,0.0625,-10.3656,-18.1885,0.00439453,-1.24146,15.0757,-0.672363,0,0,-27,-1,9.53184,-9.96458,0.0468997,9.18374
10.1294,-5.49316,0.135742,10.882,-5.49316,0.0444336,-6.04797,-16.2354,0.0698242,-4.55383,1.52588,0.00390625,9.47571,-3.479,-0.104004,3.1311,-0.488281,0.0625,-10.5798,-18.7378,0.00878906,-1.01624,15.0757,-0.672363,0,0,-27,-1,9.45632,-10.2333,0.029711,9.64038
10.1294,-5.49316,0.135742,10.882,-5.49316,0.0444336,-6.04797,-16.2354,0.0698242,-4.55383,1.52588,0.00390625,9.43176,-3.2959,-0.112305,3.1311,-0.488281,0.0625,-10.5798,-18.7378,0.00878906,-1.01624,15.0757,-0.672363,0,0,-36,-1,9.41295,-10.0786,0.029711,9.64038
10.069,-5.24902,0.120117,10.827,-5.31006,0.0341797,-6.25671,-16.6016,0.0717773,-4.54285,4.08936,0.00341797,9.43176,-3.2959,-0.104492,3.1311,-0.488281,0.0625,-10.7941,-19.104,0.0478516,-0.807495,14.1602,-0.624512,0,0,-18,-1,9.41245,-10.2932,0.0292494,10.0567
10.069,-5.24902,0.120117,10.827,-5.31006,0.0341797,-6.25671,-16.6016,0.0717773,-4.54285,4.08936,0.00341797,9.43176,-3.2959,-0.104492,3.1311,-0.488281,0.0625,-10.7941,-19.104,0.0478516,-0.807495,14.1602,-0.624512,0,0,-18,-1,9.41289,-10.6026,0.0292494,10.0604
10.0085,-5.24902,0.120117,10.7776,-5.06592,0.0317383,-6.25671,-16.9678,0.0620117,-4.54285,4.08936,0.00341797,9.38782,-3.479,-0.104492,3.1311,-0.488281,0.0625,-11.0138,-19.2261,0.0703125,-0.587769,15.5029,-0.586426,0,0,-18,-1,9.3679,-10.8217,0.0279904,10.5085
10.0085,-5.24902,0.120117,10.7776,-5.06592,0.0317383,-6.25671,-16.9678,0.0620117,-4.54285,4.08936,0.00341797,9.38782,-3.479,-0.104492,3.1311,-0.488281,0.0625,-11.0138,-19.5312,0.0703125,-0.587769,15.5029,-0.586426,0,0,-18,-1,9.3679,-10.8235,0.0279904,10.5085
10.0085,-5.24902,0.120117,10.7776,-5.06592,0.0317383,-6.25671,-16.9678,0.0620117,-4.54285,4.08936,0.00341797,9.38782,-3.479,-0.104492,3.1311,-0.488281,0.0625,-11.0138,-19.5312,0.0703125,-0.340576,15.5029,-0.586426,0,0,-18,-1,9.3679,-10.8235,0.0279904,10.7557
9.95361,-5.12695,0.120117,10.7227,-4.88281,0.0317383,-6.68518,-17.334,0.0576172,-4.52087,6.40869,-0.0283203,9.32739,-2.92969,-0.0927734,3.1311,-0.488281,0.0625,-11.4423,-19.104,0.0854492,-0.0439453,17.5171,-0.621094,0,1,-23,-1,9.3106,-11.1634,0.0441301,11.4893
9.84924,-4.88281,0.123535,10.6732,-4.82178,0.0332031,-6.88843,-17.5171,0.0595703,-4.42749,7.26318,-0.0234375,9.32739,-2.92969,-0.102539,3.1311,-0.488281,0.0625,-11.4423,-19.104,0.0854492,-0.0439453,17.5171,-0.612793,0,1,-23,-1,9.30844,-11.165,0.0436964,11.4893
9.84924,-4.88281,0.123535,10.6238,-4.76074,0.0361328,-7.08618,-17.5781,0.0551758,-4.36157,7.87354,-0.0195312,9.30542,-2.92969,-0.104492,3.1311,-0.488281,0.0625,-11.629,-17.7002,0.078125,0.296631,19.4092,-0.652344,-2,0,-24,-1,9.32073,-11.3269,0.0259901,12.0247
9.7998,-4.69971,0.112793,10.5798,-4.63867,0.03125,-7.28943,-17.4561,0.050293,-4.36157,7.87354,-0.0195312,9.27795,-3.2959,-0.0986328,3.1311,-0.488281,0.0625,-11.7828,-16.0522,0.0595703,0.692139,22.8271,-0.679688,-2,1,-30,0,9.29107,-11.3696,0.0427592,12.5744
9.7998,-4.69971,0.112793,10.5798,-4.63867,0.03125,-7.28943,-17.4561,0.050293,-4.36157,7.87354,-0.0195312,9.27795,-3.479,-0.0986328,3.1311,-0.488281,0.0625,-11.7828,-15.2588,0.0595703,0.692139,22.8271,-0.679688,-2,1,-30,0,9.29002,-11.3651,0.0427592,12.5744
9.7998,-4.69971,0.112793,10.5798,-4.63867,0.03125,-7.28943,-17.4561,0.050293,-4.36157,7.87354,-0.0195312,9.25049,-4.63867,-0.0976562,3.1311,-0.488281,0.0625,-11.9257,-15.9302,0.0371094,1.53259,23.5596,-0.648438,0,-1,-32,0,9.22159,-11.4787,0.00838174,13.5637
9.7998,-4.69971,0.112793,10.5798,-4.63867,0.03125,-7.28943,-17.4561,0.050293,-4.36157,7.87354,-0.0195312,9.21753,-4.63867,-0.0976562,3.1311,-0.488281,0.0625,-12.074,-15.9302,0.0371094,1.53259,23.5596,-0.648438,0,-1,-32,0,9.18863,-11.627,0.00838174,13.712
9.7998,-4.69971,0.112793,10.5798,-4.63867,0.03125,-7.28943,-17.4561,0.050293,-4.36157,7.87354,-0.0195312,9.21753,-4.63867,-0.0942383,3.1311,-0.488281,0.0625,-12.074,-15.9302,0.0288086,1.53259,23.5596,-0.651367,0,-1,-32,0,9.18883,-11.6275,0.00838174,13.7118
9.6405,-4.76074,0.210449,10.4205,-4.69971,0.0302734,-8.0365,-16.5405,0.0571289,-3.88367,10.5591,-0.0146484,9.10767,-5.31006,-0.090332,3.1311,-0.488281,0.0625,-12.3981,-17.334,0.0361328,2.44995,25.6958,-0.654297,0,1,-43,-1,9.07557,-11.7699,0.0431649,14.983
9.6405,-4.76074,0.210449,10.4205,-4.69971,0.0302734,-8.0365,-16.5405,0.0571289,-3.88367,10.5591,-0.0146484,9.10767,-5.31006,-0.090332,3.1311,-0.488281,0.0625,-12.3981,-17.334,0.0361328,2.44995,25.6958,-0.654297,0,1,-43,-1,9.0701,-11.7754,0.0431649,14.983
9.6405,-4.76074,0.210449,10.4205,-4.69971,0.0302734,-8.0365,-16.5405,0.0571289,-3.88367,10.5591,-0.0146484,9.10767,-5.31006,-0.090332,3.1311,-0.488281,0.0625,-12.3981,-17.334,0.0361328,2.44995,25.6958,-0.655273,-75,0,-65,0,9.0701,-11.7754,0.0431649,14.9829
9.6405,-4.76074,0.210449,10.4205,-4.69971,0.0302734,-8.0365,-16.5405,0.0571289,-3.88367,10.5591,-0.0146484,9.10767,-5.31006,-0.090332,3.1311,-0.488281,0.0625,-12.3981,-17.334,0.0361328,2.44995,25.6958,-0.655273,-75,0,-65,0,9.0701,-11.7754,0.0431649,14.9829
9.60205,-4.76074,0.210449,10.4095,-5.49316,0.0297852,-8.1958,-16.4795,-0.000488281,-3.88367,10.5591,-0.0146484,9.10767,-5.31006,-0.090332,3.1311,-0.488281,0.0625,-12.3981,-17.334,0.0361328,2.44995,25.6958,-0.655273,-75,0,-65,0,9.0701,-11.7754,0.047739,14.9875
9.60205,-4.76074,0.210449,10.4095,-5.49316,0.0297852,-8.1958,-16.4795,-0.000488281,-3.88367,10.5591,-0.0146484,9.10767,-5.31006,-0.090332,3.1311,-0.488281,0.0625,-12.3981,-17.334,0.0361328,2.44995,25.6958,-0.655273,-75,0,-65,0,9.0701,-11.7754,0.047739,14.9875
9.60205,-4.76074,0.210449,10.4095,-5.49316,0.0297852,-8.1958,-16.4795,-0.000488281,-3.88367,10.5591,-0.0146484,9.10767,-5.31006,-0.090332,3.1311,-0.488281,0.0625,-12.3981,-17.334,0.0361328,2.44995,25.6958,-0.655273,-75,0,-65,0,9.0701,-11.7754,0.047739,14.9875
9.60205,-4.76074,0.210449,10.4095,-5.49316,0.0297852,-8.1958,-16.4795,-0.000488281,-3.88367,10.5591,-0.0146484,9.0802,-4.82178,-0.0854492,3.1311,-0.488281,0.0625,-12.5409,-16.6016,0.0507812,2.93884,25.7568,-0.655273,-75,0,-65,0,10.3349,-11.535,0.0305503,15.6023
9.57458,-3.90625,0.0830078,10.3491,-5.61523,-0.0234375,-8.37158,-16.2964,0.0107422,-3.75183,10.6812,-0.0458984,9.05273,-6.53076,-0.0766602,3.1311,-0.488281,0.0625,-12.6398,-14.5874,0.0302734,3.42224,24.353,-0.69043,-85,0,-46,0,10.5068,-11.8789,0.0171104,16.1983
9.57458,-3.90625,0.0830078,10.3491,-5.61523,-0.0234375,-8.37158,-16.2964,0.0107422,-3.75183,10.6812,-0.0458984,9.05273,-6.53076,-0.0766602,3.1311,-0.488281,0.0625,-12.6398,-14.5874,0.0302734,3.42224,24.353,-0.69043,-85,0,-46,0,10.4724,-11.9477,0.0342991,16.1783
9.54163,-3.96729,0.171387,10.3052,-5.31006,0.0380859,-8.56934,-16.5405,0.0913086,-3.54858,11.1084,-0.0341797,8.9978,-6.53076,-0.114746,3.1311,-0.488281,0.0625,-12.7167,-13.0615,0.0336914,3.89465,23.0103,-0.684082,-85,0,-46,0,10.4106,-12.0204,0.0290256,16.715
9.50867,-3.96729,0.171387,10.3052,-5.31006,0.097168,-8.56934,-16.5405,0.0913086,-3.54858,11.1084,-0.0341797,8.9978,-5.49316,-0.114746,3.1311,-0.488281,0.0625,-12.7167,-13.0615,0.0336914,4.35059,23.0103,-0.684082,-81,0,-64,1,10.3478,-11.711,0.0256404,17.1504
9.49768,-3.41797,0.0776367,10.1898,-6.46973,0.0634766,-8.77258,-17.0898,0.0639648,-3.35083,11.4136,0.0200195,8.89893,-4.63867,-0.0825195,3.1311,-0.488281,0.0625,-12.9803,-16.9678,0.106934,4.79004,17.7612,-0.683105,-86,0,-60,-1,10.3438,-12.0594,0.0342152,17.8664
9.44824,-3.35693,0.0805664,10.0031,-7.62939,0.019043,-9.54712,-18.8599,0.0180664,-3.09265,11.5967,-0.0375977,8.89893,-4.63867,-0.0825195,3.1311,-0.488281,0.0625,-12.9803,-16.9678,0.106934,4.79004,17.7612,-0.683105,-215,0,-107,-2,10.2462,-11.9825,0.0434055,19.2293
9.44824,-3.35693,0.0805664,10.0031,-7.62939,0.019043,-9.54712,-18.8599,0.0180664,-3.09265,11.5967,-0.0375977,8.73413,-4.57764,-0.105957,3.1311,-0.488281,0.0625,-13.1561,-14.2822,0.0561523,5.99304,9.8877,-0.633301,-215,0,-107,-2,12.3948,-11.4153,0.0434055,19.2293
9.38232,-3.90625,0.123047,9.86023,-7.56836,0.0112305,-9.98108,-19.8975,0.0673828,-2.68616,13.0615,-0.0078125,8.6792,-4.15039,-0.12207,3.1311,-0.488281,0.0625,-13.3759,-15.8691,0.0351562,6.72363,9.52148,-0.660156,-179,1,-93,0,11.7234,-11.8853,0.0606921,20.1417
9.34937,-3.90625,0.123047,9.86023,-7.56836,0.0112305,-9.98108,-19.8975,0.0673828,-2.68616,13.0615,-0.0078125,8.64624,-4.21143,-0.12207,3.1311,-0.488281,0.0625,-13.5516,-17.5781,-0.0131836,7.08618,8.97217,-0.660156,-178,-1,-71,-1,11.6729,-12.4518,0.0263147,20.6941
9.34937,-3.90625,0.123047,9.78882,-7.69043,0.0341797,-10.2118,-20.2637,0.0600586,-2.68616,13.0615,-0.0078125,8.64624,-4.21143,-0.12207,3.1311,-0.488281,0.0625,-13.5516,-17.5781,-0.0131836,7.08618,8.97217,-0.660156,-178,-1,-71,-1,11.6729,-12.4518,0.0263147,20.6941
9.34937,-3.90625,0.123047,9.78882,-7.69043,0.0341797,-10.2118,-20.2637,0.0600586,-2.68616,13.6719,0.00537109,8.64624,-4.21143,-0.102539,3.1311,-0.488281,0.0625,-13.5516,-17.5781,-0.0131836,7.08618,8.97217,-0.647949,-176,1,-96,-1,11.674,-12.4518,0.0256992,20.6942
9.33289,-3.54004,0.119141,9.7229,-7.87354,0.0561523,-10.4425,-20.1416,0.0288086,-2.54333,13.6719,0.00537109,8.59131,-4.45557,-0.102539,3.1311,-0.488281,0.0625,-13.7549,-18.0664,-0.0131836,7.45422,9.39941,-0.647949,-176,1,-96,-1,11.5814,-12.23,0.0598668,21.2677
9.32739,-2.44141,0.0678711,9.66248,-8.17871,0.00292969,-10.6897,-19.9585,0.00878906,-2.38953,14.2212,-0.0454102,8.53638,-3.2959,-0.097168,3.1311,-0.488281,0.0625,-13.9307,-12.6343,0.0385742,7.83325,10.1929,-0.648926,-199,-2,-47,-1,11.9254,-13.2173,0.0130986,21.8318
9.32739,-2.44141,0.0678711,9.66248,-8.17871,0.00292969,-10.6897,-19.9585,0.00878906,-2.38953,14.2212,-0.0454102,8.49243,-3.2959,-0.097168,3.1311,-0.488281,0.0625,-13.9307,-12.6343,0.0385742,8.21228,10.1929,-0.648926,-199,-2,-47,-1,11.9254,-13.2173,0.0130986,21.8318
9.32739,-2.44141,0.0678711,9.66248,-8.17871,0.00292969,-10.6897,-19.9585,0.00878906,-2.38953,14.2212,-0.0454102,8.49243,-3.2959,-0.097168,3.1311,-0.488281,0.0625,-14.057,-12.6343,0.0385742,8.21228,10.1929,-0.648926,-199,-2,-47,-1,11.8814,-13.2173,0.0130986,22.2109
9.32739,-2.44141,0.0678711,9.66248,-8.17871,0.00292969,-10.6897,-19.9585,0.00878906,-2.38953,14.2212,-0.0454102,8.49243,-3.2959,-0.097168,3.1311,-0.488281,0.0625,-14.057,-12.6343,0.0385742,8.21228,10.1929,-0.648926,-199,-2,-47,-1,11.8814,-13.3436,0.0130986,22.3372
9.31641,-0.976562,0.115234,9.58008,-8.97217,0,-10.9314,-19.8975,0.027832,-2.06543,16.2354,-0.0322266,8.49243,-3.2959,-0.118652,3.1311,-0.488281,0.0625,-14.057,-12.6343,0.0419922,8.21228,10.1929,-0.634277,-199,-1,-12,0,11.8691,-13.3545,0.0178126,22.3428
9.28345,-0.854492,0.081543,9.39331,-9.39941,0.00830078,-11.3928,-19.4702,0.0634766,-1.88965,17.2119,0.0078125,8.42651,-3.72314,-0.118164,3.1311,-0.488281,0.0625,-14.057,-11.5967,0.0419922,8.92639,9.82666,-0.658691,-209,1,-55,-1,11.9739,-13.2098,0.0713512,23.0553
9.25598,-0.976562,0.0498047,9.29443,-8.97217,-0.0205078,-11.629,-18.8599,0.0170898,-1.70288,17.7612,-0.0341797,8.37708,-3.66211,-0.121094,3.1311,-0.488281,0.0625,-14.5294,-15.3198,0.0317383,9.27246,9.70459,-0.660645,-215,-1,-52,0,12.0303,-13.7532,0.0361764,23.855
9.22852,-1.77002,0.105957,9.19556,-8.8501,0.00341797,-11.8707,-18.6768,0.015625,-1.30737,20.1416,-0.0375977,8.37708,-3.11279,-0.145996,3.1311,-0.488281,0.0625,-14.7217,-12.5122,0.00488281,9.61304,10.1318,-0.641113,-220,-1,-5,-1,12.0333,-14.514,0.0512948,24.3894
