Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Left_Plantar_Pressure (1),Left_Plantar_Pressure (2),Left_Plantar_Pressure (3),Right_Plantar_Pressure (1),Right_Plantar_Pressure (2),Right_Plantar_Pressure (3)
96.5753,44.1895,-0.126465,100.997,38.0249,-0.135254,71.6913,-66.2231,0.0576172,85.0262,-246.338,-0.550781,7,139,149,6,8,99
96.5753,44.1895,-0.126465,100.997,38.0249,-0.135254,71.6913,-66.2231,0.0576172,85.0262,-246.338,-0.550781,7,139,149,6,8,99
96.5753,44.1895,-0.140137,101.437,38.5132,-0.081543,71.6913,-59.8145,0.130371,85.0262,-246.338,-0.572266,5,142,137,6,6,103
96.5753,44.9829,-0.140137,101.437,38.5132,-0.081543,71.3727,-59.8145,0.130371,85.0262,-251.038,-0.572266,5,142,137,6,6,103
97.0642,44.9829,-0.140137,101.437,38.5132,-0.0693359,71.3727,-59.8145,0.130371,82.7521,-251.038,-0.578613,5,142,137,6,6,103
97.0642,44.9829,-0.140137,101.437,39.0625,-0.0693359,71.3727,-59.8145,0.130371,82.7521,-254.822,-0.578613,5,142,137,6,6,103
97.0642,44.9829,-0.140137,101.909,39.0625,-0.0693359,71.3727,-53.772,0.189453,80.4614,-254.822,-0.578613,6,143,140,6,8,100
97.0642,44.9829,-0.122559,101.909,39.0625,-0.0693359,71.109,-53.772,0.189453,80.4614,-254.822,-0.578613,6,143,140,6,8,100
97.5421,44.9829,-0.122559,101.909,39.0625,-0.0693359,71.109,-53.772,0.189453,80.4614,-254.822,-0.578613,6,143,140,6,8,100
97.5421,44.9829,-0.122559,101.909,40.2222,-0.128418,71.109,-53.772,0.241211,80.4614,-254.822,-0.568848,6,143,140,6,8,100
97.5421,44.9829,-0.122559,102.42,40.2222,-0.128418,71.109,-53.772,0.241211,80.4614,-254.822,-0.568848,6,143,140,6,8,100
97.5421,44.9829,-0.122559,102.42,40.2222,-0.128418,71.109,-53.772,0.241211,80.4614,-254.822,-0.568848,6,143,140,6,8,100
98.0255,44.8608,-0.129395,102.42,40.2222,-0.128418,70.9222,-46.3257,0.241211,78.1708,-258.057,-0.568848,6,140,137,7,11,95
98.0255,44.8608,-0.129395,102.42,40.2222,-0.128418,70.9222,-46.3257,0.241211,78.1708,-258.057,-0.568848,6,140,137,7,11,95
98.0255,44.8608,-0.129395,102.42,40.6494,-0.29541,70.9222,-46.3257,0.247559,75.8801,-259.46,-0.552734,6,140,137,7,11,95
98.0255,44.8608,-0.129395,102.42,40.6494,-0.29541,70.9222,-46.3257,0.247559,75.8801,-259.46,-0.552734,6,140,137,7,11,95
98.5034,44.2505,-0.208984,102.947,40.6494,-0.308594,70.8014,-38.6353,0.247559,73.6169,-260.071,-0.537109,5,134,119,8,12,81
98.9813,43.9453,-0.208984,103.48,43.8843,-0.263672,70.7245,-31.7383,0.236328,73.6169,-260.071,-0.537109,6,137,110,5,7,62
98.9813,43.9453,-0.208984,104.002,43.8843,-0.263672,70.7245,-24.4141,0.236328,73.6169,-260.071,-0.537109,6,137,110,5,7,62
99.4592,44.1284,-0.259277,104.002,43.8843,-0.263672,70.697,-24.4141,0.236328,71.3867,-259.583,-0.536133,7,141,99,4,8,14
99.4592,44.1284,-0.259277,104.002,45.4712,-0.26709,70.697,-24.4141,0.236328,69.1895,-258.362,-0.554199,7,141,99,4,8,14
99.4592,44.1284,-0.259277,104.524,45.4712,-0.26709,70.697,-24.4141,0.236328,69.1895,-258.362,-0.554199,7,141,99,4,8,14
99.4592,44.1284,-0.280273,104.524,45.4712,-0.26709,70.697,-15.9302,0.229004,69.1895,-258.362,-0.554199,6,143,69,5,7,15
99.9316,44.4946,-0.280273,104.524,46.6309,-0.265137,70.73,-15.9302,0.229004,69.1895,-257.019,-0.584961,6,143,69,5,7,15
99.9316,44.4946,-0.289551,104.974,46.6309,-0.265137,70.73,-5.31006,0.182617,67.0251,-257.019,-0.584961,6,152,60,9,8,13
100.399,44.1284,-0.289551,104.974,46.6309,-0.265137,70.8289,-5.31006,0.182617,67.0251,-257.019,-0.584961,6,152,60,9,8,13
100.849,43.457,-0.276367,105.447,47.8516,-0.237793,70.9991,5.98145,0.132324,64.8938,-251.709,-0.61084,4,157,37,5,8,11
100.849,43.457,-0.276367,105.447,49.9878,-0.237793,70.9991,5.98145,0.0922852,62.8119,-251.709,-0.61084,4,157,37,5,8,11
100.849,43.457,-0.276367,105.941,49.9878,-0.237793,70.9991,16.0522,0.0922852,62.8119,-251.709,-0.61084,5,161,43,5,8,5
101.272,41.3818,-0.233887,105.941,49.9878,-0.237793,71.2354,16.0522,0.0922852,62.8119,-251.709,-0.61084,5,161,43,5,8,5
101.272,41.3818,-0.233887,105.941,49.9878,-0.237793,71.2354,16.0522,0.0922852,62.8119,-251.709,-0.61084,5,161,43,5,8,5
101.272,41.3818,-0.233887,105.941,49.9878,-0.219727,71.2354,16.0522,0.0922852,62.8119,-251.709,-0.580078,5,161,43,5,8,5
101.272,41.3818,-0.233887,106.452,51.3306,-0.219727,71.2354,16.0522,0.0571289,60.7849,-247.559,-0.580078,5,161,43,5,8,5
101.272,41.3818,-0.218262,106.452,51.3306,-0.219727,71.2354,24.7192,0.0571289,60.7849,-247.559,-0.580078,5,161,43,5,8,5
101.684,39.978,-0.218262,106.452,51.3306,-0.219727,71.521,24.7192,0.0571289,60.7849,-247.559,-0.580078,5,161,28,6,7,4
101.684,39.978,-0.218262,106.452,51.3306,-0.219727,71.521,24.7192,0.0571289,60.7849,-247.559,-0.580078,5,161,28,6,7,4
101.684,39.978,-0.218262,106.452,51.3306,-0.199707,71.521,24.7192,0.0571289,60.7849,-247.559,-0.561035,5,161,28,6,7,4
101.684,39.978,-0.218262,106.452,52.3682,-0.199707,71.521,24.7192,0.0571289,58.8184,-241.333,-0.561035,5,161,28,6,7,4
101.684,39.978,-0.189941,106.452,52.3682,-0.199707,71.8561,32.4097,0.0302734,58.8184,-241.333,-0.561035,5,161,28,6,7,4
102.079,37.5977,-0.189941,106.979,52.3682,-0.199707,71.8561,32.4097,0.0302734,58.8184,-241.333,-0.561035,6,164,55,8,9,4
102.079,37.5977,-0.189941,106.979,52.3682,-0.213379,71.8561,32.4097,0.0302734,58.8184,-231.934,-0.489746,6,164,55,8,9,4
102.079,37.5977,-0.189941,107.518,53.9551,-0.213379,71.8561,32.4097,0.0219727,56.9507,-231.934,-0.489746,6,164,55,8,9,4
102.376,36.438,-0.155762,107.518,53.9551,-0.213379,72.2351,40.0391,0.0219727,56.9507,-231.934,-0.489746,4,165,69,7,8,2
102.376,36.438,-0.155762,107.518,55.542,-0.211914,72.2351,40.0391,0.0219727,56.9507,-231.934,-0.404785,4,165,69,7,8,2
102.376,36.438,-0.152344,107.518,55.542,-0.211914,72.2351,47.9126,-0.00830078,56.9507,-231.934,-0.404785,6,167,92,7,8,2
102.689,38.3301,-0.152344,107.518,55.542,-0.211914,72.6691,47.9126,-0.00830078,56.9507,-220.52,-0.404785,6,167,92,7,8,2
