1.4km/s
Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Left_Plantar_Pressure (1),Left_Plantar_Pressure (2),Left_Plantar_Pressure (3),Right_Plantar_Pressure (1),Right_Plantar_Pressure (2),Right_Plantar_Pressure (3)
112.934,37.5366,-0.0722656,102.739,7.20215,-0.111328,83.5785,27.3438,0.0600586,76.1603,29.541,-0.650391,101,121,5,4,7,158
113.253,39.4287,-0.0722656,102.739,5.31006,-0.131836,83.5785,27.3438,0.0600586,76.1603,29.541,-0.650391,97,118,6,4,6,170
113.253,39.4287,-0.0722656,102.695,5.31006,-0.131836,83.9026,32.4707,0.0498047,76.1603,30.3345,-0.6875,97,118,6,4,6,170
113.253,39.4287,-0.0844727,102.695,5.31006,-0.131836,83.9026,32.4707,0.0498047,76.1603,30.3345,-0.6875,97,118,6,4,6,170
113.593,41.9312,-0.0844727,102.695,5.31006,-0.131836,83.9026,32.4707,0.0498047,76.6272,30.3345,-0.6875,97,118,6,4,6,170
113.593,41.9312,-0.0756836,102.623,3.60107,-0.135742,84.2487,34.5459,0.0610352,76.6272,31.4941,-0.697266,94,121,6,4,6,173
113.593,41.9312,-0.0756836,102.623,3.60107,-0.135742,84.2487,34.5459,0.0610352,77.0996,31.4941,-0.697266,94,121,6,4,6,173
113.95,44.6777,-0.0756836,102.623,3.60107,-0.135742,84.2487,34.5459,0.0610352,77.0996,31.4941,-0.697266,94,121,6,4,6,173
113.95,44.6777,-0.0756836,102.53,1.64795,-0.130859,84.2487,33.3252,0.0600586,77.0996,31.4941,-0.673828,97,96,6,3,7,192
113.95,44.6777,-0.0395508,102.53,1.64795,-0.130859,84.5782,33.3252,0.0600586,77.572,32.2266,-0.673828,97,96,6,3,7,192
114.329,47.6074,-0.0395508,102.53,-0.671387,-0.114746,84.5782,33.3252,0.0600586,77.572,32.2266,-0.673828,99,104,6,4,6,199
114.329,47.6074,-0.0395508,102.404,-0.671387,-0.114746,84.5782,33.3252,0.0600586,77.572,32.2266,-0.673828,99,104,6,4,6,199
114.329,47.6074,-0.0395508,102.404,-0.671387,-0.114746,84.5782,31.25,0.0527344,77.572,32.2266,-0.673828,99,104,6,4,6,199
114.329,47.6074,-0.0131836,102.404,-0.671387,-0.114746,84.8914,31.25,0.0527344,78.0389,32.5317,-0.634277,99,104,6,4,6,199
114.741,50.7202,-0.0131836,102.404,-3.66211,-0.09375,84.8914,31.25,0.0527344,78.0389,32.5317,-0.634277,105,79,3,4,5,200
114.741,50.7202,-0.0131836,102.239,-3.66211,-0.09375,84.8914,28.3813,0.0209961,78.0389,32.5317,-0.634277,105,79,3,4,5,200
114.741,50.7202,-0.0131836,102.239,-3.66211,-0.09375,85.1715,28.3813,0.0209961,78.0389,32.7759,-0.603516,105,79,3,4,5,200
115.186,54.1382,0.00439453,102.041,-7.62939,-0.0761719,85.1715,25.8179,-0.00390625,78.5168,32.7759,-0.603516,101,80,6,4,7,210
115.186,54.1382,0.00439453,102.041,-7.62939,-0.0761719,85.1715,25.8179,-0.00390625,78.5168,32.7759,-0.603516,101,80,6,4,7,210
115.186,54.1382,0.03125,102.041,-7.62939,-0.0761719,85.4242,25.8179,-0.00390625,79.0112,32.4707,-0.592773,101,80,6,4,7,210
115.67,57.5562,0.03125,102.041,-11.4136,-0.0371094,85.4242,25.8179,-0.00390625,79.0112,32.4707,-0.592773,104,19,4,4,6,220
115.67,57.5562,0.03125,101.805,-11.4136,-0.0371094,85.4242,25.8179,-0.00390625,79.0112,32.4707,-0.592773,104,19,4,4,6,220
115.67,57.5562,0.03125,101.805,-11.4136,-0.0371094,85.4242,25.8179,-0.00390625,79.0112,32.4707,-0.592773,104,19,4,4,6,220
115.67,57.5562,0.03125,101.805,-11.4136,-0.0371094,85.4242,24.4141,-0.0253906,79.0112,32.4707,-0.589844,104,19,4,4,6,220
115.67,60.791,0.0678711,101.805,-11.4136,0.0136719,85.6659,24.4141,-0.0253906,79.5111,31.9214,-0.589844,104,19,4,4,6,220
116.191,60.791,0.0678711,101.805,-14.8315,0.0136719,85.6659,24.4141,-0.0253906,79.5111,31.9214,-0.589844,100,236,4,4,6,216
116.191,60.791,0.0678711,101.536,-14.8315,0.0136719,85.6659,24.4141,-0.0253906,79.5111,31.9214,-0.589844,100,236,4,4,6,216
116.191,60.791,0.0678711,101.536,-14.8315,0.0136719,85.6659,24.7803,-0.0361328,79.5111,31.9214,-0.589844,100,236,4,4,6,216
116.191,60.791,0.0678711,101.536,-14.8315,0.0136719,85.6659,24.7803,-0.0361328,79.5111,31.9214,-0.584961,100,236,4,4,6,216
116.191,60.791,0.113281,101.536,-14.8315,0.0136719,85.9076,24.7803,-0.0361328,79.9945,31.3721,-0.584961,100,236,4,4,6,216
116.752,64.209,0.113281,101.536,-16.9067,0.0678711,85.9076,24.7803,-0.0361328,79.9945,31.3721,-0.584961,97,215,4,4,7,220
116.752,64.209,0.113281,101.245,-16.9067,0.0678711,85.9076,24.7803,-0.0361328,79.9945,31.3721,-0.584961,97,215,4,4,7,220
116.752,64.209,0.113281,101.245,-16.9067,0.0678711,86.1713,26.6113,-0.0146484,79.9945,30.0903,-0.594727,97,215,4,4,7,220
117.339,67.627,0.150391,101.245,-16.9067,0.0678711,86.1713,26.6113,-0.0146484,80.4669,30.0903,-0.594727,97,149,4,5,5,227
117.339,67.627,0.150391,101.245,-16.9067,0.0678711,86.1713,26.6113,-0.0146484,80.4669,30.0903,-0.594727,97,149,4,5,5,227
117.339,67.627,0.150391,100.937,-17.8833,0.117188,86.1713,26.6113,-0.0146484,80.4669,30.0903,-0.594727,97,149,4,5,5,227
117.339,67.627,0.150391,100.937,-17.8833,0.117188,86.4514,28.3813,-0.0146484,80.4669,28.9307,-0.603027,97,149,4,5,5,227
117.955,71.0449,0.184082,100.613,-18.7988,0.147949,86.4514,28.3813,-0.0146484,80.9119,28.9307,-0.603027,93,97,5,5,6,248
117.955,71.0449,0.184082,100.613,-18.7988,0.147949,86.4514,28.3813,-0.0146484,80.9119,28.9307,-0.603027,93,97,5,5,6,248
117.955,71.0449,0.224609,100.613,-18.7988,0.147949,86.77,31.9824,-0.0200195,81.3403,28.1372,-0.615234,93,97,5,5,6,248
118.603,74.2188,0.224609,100.613,-20.2637,0.15918,86.77,31.9824,-0.0200195,81.3403,28.1372,-0.615234,91,78,5,4,6,241
118.603,74.2188,0.224609,100.261,-20.2637,0.15918,86.77,31.9824,-0.0200195,81.3403,28.1372,-0.615234,91,78,5,4,6,241
118.603,76.9043,0.272461,100.261,-23.0713,0.149902,87.1161,35.0342,-0.0517578,81.7578,27.4658,-0.714355,92,66,1,4,6,250
119.938,79.7119,0.296875,99.4098,-28.1372,0.13916,87.4622,35.0342,-0.0517578,82.1588,27.4048,-0.714355,85,60,0,4,7,253
119.938,79.7119,0.296875,99.4098,-28.1372,0.13916,87.4622,35.0342,-0.0776367,82.1588,27.4048,-0.714355,85,60,0,4,7,253
119.938,79.7119,0.296875,99.4098,-28.1372,0.13916,87.8027,34.5459,-0.0776367,82.1588,27.4048,-0.704102,85,60,0,4,7,253
119.938,79.7119,0.263184,99.4098,-28.1372,0.13916,87.8027,34.5459,-0.0776367,82.5269,27.4658,-0.704102,85,60,0,4,7,253
119.938,83.1299,0.263184,99.4098,-28.1372,0.13916,87.8027,34.5459,-0.0776367,82.5269,27.4658,-0.704102,86,52,1,4,8,12
120.608,83.1299,0.263184,98.9594,-28.1372,0.13916,87.8027,34.5459,-0.0776367,82.5269,27.4658,-0.704102,86,52,1,4,8,12
120.608,83.1299,0.263184,98.9594,-28.1372,0.13916,87.8027,34.5459,-0.0922852,82.5269,27.4658,-0.704102,86,52,1,4,8,12
120.608,83.1299,0.263184,98.9594,-28.1372,0.13916,87.8027,33.2642,-0.0922852,82.5269,27.4658,-0.666992,86,52,1,4,8,12
120.608,83.1299,0.176758,98.9594,-28.1372,0.13916,88.1378,33.2642,-0.0922852,82.5269,27.2217,-0.666992,86,52,1,4,8,12
121.284,86.6699,0.176758,98.9594,-35.9497,0.138672,88.1378,33.2642,-0.0922852,82.8729,27.2217,-0.666992,50,65,1,5,8,12
121.284,86.6699,0.176758,98.4375,-35.9497,0.138672,88.1378,33.2642,-0.0922852,82.8729,27.2217,-0.666992,50,65,1,5,8,12
122.701,93.9941,-0.0253906,97.8278,-45.4712,0.14209,88.7915,33.02,-0.0610352,83.2025,26.7334,-0.600098,46,56,2,4,6,11
123.481,98.1445,-0.100586,97.1466,-64.6362,0.110352,89.1156,32.4707,-0.00537109,83.8452,26.123,-0.596191,30,49,2,4,6,26
123.481,98.1445,-0.100586,96.3831,-64.6362,0.110352,89.4232,31.0669,0.0170898,84.1638,25.8179,-0.620605,30,49,2,4,6,26
124.332,102.539,-0.116699,96.3831,-64.6362,0.0478516,89.4232,31.0669,0.0170898,84.1638,25.8179,-0.620605,21,44,2,4,8,31
124.332,102.539,-0.116699,96.3831,-71.8384,0.0478516,89.4232,31.0669,0.0170898,84.1638,25.8179,-0.620605,21,44,2,4,8,31
124.332,102.539,-0.116699,95.5646,-71.8384,0.0478516,89.4232,31.0669,0.019043,84.1638,25.8179,-0.620605,21,44,2,4,8,31
124.332,102.539,-0.116699,95.5646,-71.8384,0.0478516,89.7144,28.8696,0.019043,84.1638,25.8179,-0.628906,21,44,2,4,8,31
124.332,102.539,-0.078125,95.5646,-71.8384,0.0478516,89.7144,28.8696,0.019043,84.4604,25.6958,-0.628906,21,44,2,4,8,31
125.239,106.018,-0.078125,95.5646,-77.4536,-0.0512695,89.7144,28.8696,0.019043,84.4604,25.6958,-0.628906,17,33,1,4,6,39
125.239,106.018,-0.078125,94.6912,-77.4536,-0.0512695,89.7144,28.8696,0.0131836,84.4604,25.6958,-0.628906,17,33,1,4,6,39
126.194,107.971,-0.0249023,93.8013,-81.604,-0.131836,89.9725,25.9399,0.0131836,84.7296,25.6348,-0.60498,6,37,1,4,6,35
126.194,107.971,-0.0249023,93.8013,-81.604,-0.131836,90.2197,25.0854,0.0180664,84.7296,25.6348,-0.562012,6,37,1,4,6,35
127.161,107.605,0.0170898,93.8013,-83.0078,-0.185547,90.2197,25.0854,0.0180664,84.9713,25.6348,-0.562012,188,32,1,4,5,43
127.161,107.605,0.0419922,92.9333,-82.2144,-0.195801,90.4669,24.9634,0.0288086,85.191,24.7803,-0.542969,145,29,0,4,7,41
128.128,104.797,0.0419922,92.1094,-82.2144,-0.195801,90.4669,24.9634,0.0288086,85.191,24.7803,-0.542969,145,29,0,4,7,41
128.128,104.797,0.0419922,92.1094,-82.2144,-0.195801,90.4669,24.9634,0.0537109,85.191,24.7803,-0.542969,145,29,0,4,7,41
128.128,104.797,0.0419922,92.1094,-82.2144,-0.195801,90.4669,24.9634,0.0537109,85.191,24.7803,-0.542969,145,29,0,4,7,41
128.128,104.797,0.0419922,92.1094,-82.2144,-0.195801,90.4669,24.9634,0.0537109,85.191,24.7803,-0.542969,145,29,0,4,7,41
130.007,97.4121,0.0361328,90.6152,-78.7964,-0.147461,91.225,25.5737,0.0766602,85.614,21.2402,-0.508789,165,30,1,4,6,33
130.007,94.2383,-0.00488281,90.6152,-78.9795,-0.139648,91.225,25.5737,0.0766602,85.8118,21.2402,-0.508789,162,29,1,4,6,27
130.924,94.2383,-0.0273438,89.9176,-78.9795,-0.139648,91.4832,25.2075,0.0712891,85.8118,20.5688,-0.538574,162,29,1,4,6,27
130.924,94.2383,-0.0273438,89.9176,-78.9795,-0.139648,91.4832,25.2075,0.0712891,85.8118,20.5688,-0.538574,162,29,1,4,6,27
