Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Left_Plantar_Pressure (1),Left_Plantar_Pressure (2),Left_Plantar_Pressure (3),Right_Plantar_Pressure (1),Right_Plantar_Pressure (2),Right_Plantar_Pressure (3)
92.5378,40.9546,-0.0209961,82.9962,36.9263,-0.0888672,99.1241,-78.8574,0.161621,111.531,104.736,-0.564453,3,4,2,4,5,2
92.5378,40.9546,-0.0209961,82.9962,36.9263,-0.0888672,99.1241,-78.8574,0.161621,111.531,104.736,-0.564453,3,4,2,4,5,2
92.9388,41.3208,-0.0166016,82.9962,36.9263,-0.0888672,99.1241,-78.8574,0.168945,112.377,101.929,-0.553711,4,4,251,4,5,3
92.9388,41.3208,-0.0166016,82.9962,36.9263,-0.0654297,98.3002,-80.7495,0.168945,112.377,101.929,-0.553711,4,4,251,4,5,3
92.9388,41.3208,-0.0166016,83.3093,34.1187,-0.0654297,98.3002,-80.7495,0.168945,112.377,101.929,-0.553711,4,6,255,4,4,3
92.9388,41.3208,0.00341797,83.3093,34.1187,-0.0654297,98.3002,-80.7495,0.168945,112.377,101.929,-0.514648,4,6,255,4,4,3
93.3398,41.3208,0.00341797,83.3093,34.1187,-0.0654297,98.3002,-80.3223,0.149902,113.157,96.7407,-0.514648,4,6,255,4,4,3
93.3398,41.3208,0.00341797,83.3093,33.6304,-0.0317383,97.5201,-80.3223,0.149902,113.157,96.7407,-0.514648,4,6,255,4,4,3
93.3398,41.3208,0.00341797,83.6279,33.6304,-0.0317383,97.5201,-80.3223,0.149902,113.157,96.7407,-0.514648,3,3,2,4,6,2
93.7518,41.4429,0.0200195,83.6279,33.8135,-0.015625,96.7896,-79.9561,0.117188,113.887,91.3086,-0.458008,3,3,2,4,6,2
93.7518,41.4429,0.0200195,83.963,33.8135,-0.015625,96.7896,-79.9561,0.117188,113.887,91.3086,-0.458008,3,4,47,4,4,2
93.7518,41.4429,0.0195312,83.963,33.8135,-0.015625,96.7896,-79.9561,0.117188,113.887,91.3086,-0.421387,3,4,47,4,4,2
94.1638,41.3818,0.0195312,83.963,33.8135,-0.015625,96.7896,-79.9561,0.117188,114.607,85.7544,-0.421387,3,4,47,4,4,2
94.1638,41.3818,0.0195312,83.963,33.8135,-0.015625,96.7896,-79.9561,0.0859375,114.607,85.7544,-0.421387,3,4,47,4,4,2
94.1638,41.3818,0.0195312,83.963,33.2031,-0.0419922,96.0864,-80.2002,0.0859375,114.607,85.7544,-0.421387,3,4,47,4,4,2
94.1638,41.3818,0.0195312,84.3091,33.2031,-0.0419922,96.0864,-80.2002,0.0859375,114.607,85.7544,-0.421387,4,4,18,4,4,2
94.1638,41.3818,0.00927734,84.3091,33.2031,-0.0419922,96.0864,-80.2002,0.0859375,114.607,85.7544,-0.408691,4,4,18,4,4,2
94.5868,41.9922,0.00927734,84.3091,33.2031,-0.0419922,96.0864,-80.2002,0.0859375,115.327,79.7119,-0.408691,4,4,18,4,4,2
94.5868,41.9922,0.00927734,84.3091,33.2031,-0.0419922,96.0864,-80.2002,0.0571289,115.327,79.7119,-0.408691,4,4,18,4,4,2
94.5868,41.9922,0.00927734,84.3091,32.5317,-0.0791016,95.3943,-81.1157,0.0571289,115.327,79.7119,-0.408691,4,4,18,4,4,2
94.5868,42.2363,-0.0239258,84.6661,32.5317,-0.0791016,95.3943,-81.1157,0.0571289,115.327,74.646,-0.425781,4,4,22,4,5,2
95.0208,42.2363,-0.0239258,84.6661,32.5317,-0.0791016,95.3943,-81.1157,0.0571289,116.063,74.646,-0.425781,4,4,22,4,5,2
95.0208,42.2363,-0.0239258,84.6661,32.5317,-0.0791016,95.3943,-81.1157,0.0126953,116.063,74.646,-0.425781,4,4,22,4,5,2
95.0208,42.2363,-0.0239258,84.6661,31.6162,-0.116211,94.7131,-81.7261,0.0126953,116.063,74.646,-0.425781,4,4,22,4,5,2
95.0208,42.2363,-0.0239258,85.0342,31.6162,-0.116211,94.7131,-81.7261,0.0126953,116.063,74.646,-0.425781,2,51,17,4,5,1
95.0208,42.2363,-0.0483398,85.0342,31.6162,-0.116211,94.7131,-81.7261,0.0126953,116.063,74.646,-0.473145,2,51,17,4,5,1
95.4437,41.626,-0.0483398,85.0342,31.6162,-0.116211,94.7131,-81.7261,0.0126953,116.76,68.6035,-0.473145,2,51,17,4,5,1
95.4437,41.626,-0.0483398,85.0342,31.6162,-0.116211,94.7131,-81.7261,-0.0224609,116.76,68.6035,-0.473145,2,51,17,4,5,1
95.4437,41.626,-0.0483398,85.0342,31.0059,-0.160156,94.0485,-81.604,-0.0224609,116.76,68.6035,-0.473145,2,51,17,4,5,1
95.4437,41.626,-0.0483398,85.4022,31.0059,-0.160156,94.0485,-81.604,-0.0224609,116.76,68.6035,-0.473145,3,20,254,4,4,2
95.8667,41.3208,-0.0615234,85.4022,31.0669,-0.202637,93.4113,-80.3833,-0.0527344,117.354,60.0586,-0.540039,3,20,254,4,4,2
95.8667,41.3208,-0.0615234,85.7703,31.0669,-0.202637,93.4113,-80.3833,-0.0527344,117.354,60.0586,-0.540039,3,14,248,4,4,2
95.8667,41.3208,-0.0727539,85.7703,31.0669,-0.202637,93.4113,-80.3833,-0.0527344,117.354,60.0586,-0.570801,3,14,248,4,4,2
96.2897,40.7715,-0.0727539,85.7703,31.0669,-0.202637,93.4113,-80.3833,-0.0527344,117.787,48.8892,-0.570801,3,14,248,4,4,2
96.2897,40.7715,-0.0727539,85.7703,31.0669,-0.202637,93.4113,-80.3833,-0.120605,117.787,48.8892,-0.570801,3,14,248,4,4,2
96.2897,40.7715,-0.0727539,86.1493,31.9214,-0.222168,92.796,-78.7964,-0.120605,117.787,48.8892,-0.570801,3,50,243,4,4,1
96.2897,39.4287,-0.0629883,86.1493,31.9214,-0.222168,92.796,-78.7964,-0.120605,117.787,48.8892,-0.57666,3,50,243,4,4,1
96.6907,39.4287,-0.0629883,86.1493,31.9214,-0.222168,92.796,-78.7964,-0.120605,118.046,35.3394,-0.57666,3,50,243,4,4,1
96.6907,39.4287,-0.0629883,86.1493,31.9214,-0.222168,92.796,-78.7964,-0.0913086,118.046,35.3394,-0.57666,3,50,243,4,4,1
96.6907,39.4287,-0.0629883,86.1493,34.0576,-0.232422,92.1973,-76.8433,-0.0913086,118.046,35.3394,-0.57666,3,50,243,4,4,1
96.6907,39.4287,-0.0629883,86.5448,34.0576,-0.232422,92.1973,-76.8433,-0.0913086,118.046,35.3394,-0.57666,4,54,205,4,5,1
97.0807,37.7808,-0.15332,86.9568,36.499,-0.254883,91.626,-74.8291,-0.109863,118.123,20.0195,-0.565918,3,53,188,4,5,1
97.0807,35.0952,-0.15332,86.9568,36.499,-0.254883,91.626,-74.8291,-0.109863,118.123,20.0195,-0.569336,3,53,188,4,5,1
97.4487,35.0952,-0.15332,86.9568,36.499,-0.254883,91.626,-74.8291,-0.109863,118.046,4.5166,-0.569336,3,53,188,4,5,1
97.4487,35.0952,-0.15332,86.9568,36.499,-0.254883,91.626,-70.4346,-0.120117,118.046,4.5166,-0.569336,3,53,188,4,5,1
97.4487,35.0952,-0.15332,86.9568,39.0625,-0.272949,91.0767,-70.4346,-0.120117,118.046,4.5166,-0.569336,3,53,188,4,5,1
97.4487,35.0952,-0.15332,87.3853,39.0625,-0.272949,91.0767,-70.4346,-0.120117,118.046,4.5166,-0.569336,4,56,185,6,4,3
97.4487,31.8604,-0.178711,87.3853,39.0625,-0.272949,91.0767,-70.4346,-0.120117,118.046,4.5166,-0.569336,4,56,185,6,4,3
97.7728,31.8604,-0.178711,87.3853,39.0625,-0.272949,91.0767,-70.4346,-0.120117,117.837,-10.7422,-0.596191,4,56,185,6,4,3
97.7728,31.8604,-0.178711,87.3853,39.0625,-0.272949,91.0767,-65.0024,-0.130371,117.837,-10.7422,-0.596191,4,56,185,6,4,3
97.7728,31.8604,-0.178711,87.3853,42.3584,-0.289551,90.5603,-65.0024,-0.130371,117.837,-10.7422,-0.596191,4,56,185,6,4,3
97.7728,31.8604,-0.178711,87.8412,42.3584,-0.289551,90.5603,-65.0024,-0.130371,117.837,-10.7422,-0.596191,3,59,117,4,4,2
97.7728,31.8604,-0.171875,87.8412,42.3584,-0.289551,90.5603,-65.0024,-0.130371,117.837,-10.7422,-0.633789,3,59,117,4,4,2
98.075,29.6631,-0.171875,87.8412,42.3584,-0.289551,90.5603,-65.0024,-0.130371,117.485,-25.0854,-0.633789,3,59,117,4,4,2
98.075,29.6631,-0.171875,87.8412,42.3584,-0.289551,90.5603,-60.9131,-0.156738,117.485,-25.0854,-0.633789,3,59,117,4,4,2
98.075,29.6631,-0.171875,87.8412,42.3584,-0.274414,90.0714,-60.9131,-0.156738,117.485,-25.0854,-0.633789,3,59,117,4,4,2
98.3551,28.4424,-0.130371,88.3081,44.6167,-0.274414,90.0714,-60.9131,-0.156738,117.485,-37.3535,-0.6875,4,61,117,3,6,1
98.3551,28.4424,-0.130371,88.3081,44.6167,-0.274414,90.0714,-60.9131,-0.156738,116.985,-37.3535,-0.6875,4,61,117,3,6,1
98.3551,28.4424,-0.130371,88.3081,44.6167,-0.274414,90.0714,-57.8613,-0.183594,116.985,-37.3535,-0.6875,4,61,117,3,6,1
98.3551,28.4424,-0.130371,88.3081,46.3867,-0.220703,89.6155,-57.8613,-0.183594,116.985,-37.3535,-0.6875,4,61,117,3,6,1
98.3551,28.4424,-0.130371,88.7805,46.3867,-0.220703,89.6155,-57.8613,-0.183594,116.985,-37.3535,-0.6875,78,61,108,4,5,3
98.3551,27.0386,-0.0703125,88.7805,46.3867,-0.220703,89.6155,-57.8613,-0.183594,116.985,-37.3535,-0.708008,78,61,108,4,5,3
98.6243,27.0386,-0.0703125,88.7805,46.3867,-0.220703,89.6155,-57.8613,-0.183594,116.332,-48.8892,-0.708008,78,61,108,4,5,3
98.6243,27.0386,-0.0703125,88.7805,46.3867,-0.220703,89.6155,-55.481,-0.211914,116.332,-48.8892,-0.708008,78,61,108,4,5,3
98.6243,27.0386,-0.0703125,88.7805,47.7295,-0.147461,89.187,-55.481,-0.211914,116.332,-48.8892,-0.708008,78,61,108,4,5,3
98.6243,27.0386,-0.0703125,89.2529,47.7295,-0.147461,89.187,-55.481,-0.211914,116.332,-48.8892,-0.708008,142,64,101,5,4,3
98.6243,25.6958,-0.00976562,89.2529,47.7295,-0.147461,89.187,-55.481,-0.211914,116.332,-48.8892,-0.714355,142,64,101,5,4,3
98.877,25.6958,-0.00976562,89.2529,47.7295,-0.147461,89.187,-55.481,-0.211914,115.519,-60.791,-0.714355,142,64,101,5,4,3
98.877,25.6958,-0.00976562,89.2529,47.7295,-0.147461,89.187,-54.6265,-0.236816,115.519,-60.791,-0.714355,142,64,101,5,4,3
98.877,25.6958,-0.00976562,89.2529,47.1802,-0.0932617,88.775,-54.6265,-0.236816,115.519,-60.791,-0.714355,142,64,101,5,4,3
98.877,25.6958,-0.00976562,89.7144,47.1802,-0.0932617,88.775,-54.6265,-0.236816,115.519,-60.791,-0.714355,141,66,93,4,4,2
98.877,24.6582,0.0151367,89.7144,47.1802,-0.0932617,88.775,-54.6265,-0.236816,115.519,-60.791,-0.712402,141,66,93,4,4,2
99.1187,24.6582,0.0151367,89.7144,47.1802,-0.0932617,88.775,-54.6265,-0.244141,114.568,-72.6318,-0.712402,141,66,93,4,4,2
99.1187,24.6582,0.0151367,89.7144,47.1802,-0.0932617,88.775,-54.6265,-0.244141,114.568,-72.6318,-0.712402,141,66,93,4,4,2
99.1187,24.6582,0.0151367,89.7144,46.3867,-0.0761719,88.3685,-54.1992,-0.244141,114.568,-72.6318,-0.712402,141,66,93,4,4,2
99.1187,24.6582,-0.0395508,90.1703,46.3867,-0.0761719,88.3685,-54.1992,-0.244141,114.568,-72.6318,-0.680664,140,67,94,4,6,1
99.3658,24.5972,-0.0395508,90.1703,46.3867,-0.0761719,88.3685,-54.1992,-0.244141,113.486,-83.9233,-0.680664,140,67,94,4,6,1
99.3658,24.5972,-0.0395508,90.1703,46.3867,-0.0761719,88.3685,-54.1382,-0.231445,113.486,-83.9233,-0.680664,140,67,94,4,6,1
99.3658,24.5972,-0.0395508,90.1703,46.1426,-0.103027,87.951,-54.1382,-0.231445,113.486,-83.9233,-0.680664,140,67,94,4,6,1
99.3658,24.5972,-0.0395508,90.6317,46.1426,-0.103027,87.951,-54.1382,-0.231445,113.486,-83.9233,-0.680664,138,72,31,4,4,1
99.3658,24.4751,-0.107422,90.6317,46.1426,-0.103027,87.951,-54.1382,-0.231445,113.486,-94.7266,-0.657227,138,72,31,4,4,1
99.6075,24.4751,-0.107422,90.6317,46.1426,-0.103027,87.951,-54.1382,-0.231445,112.289,-94.7266,-0.657227,138,72,31,4,4,1
99.6075,24.4751,-0.107422,90.6317,46.1426,-0.103027,87.951,-54.5044,-0.234375,112.289,-94.7266,-0.657227,138,72,31,4,4,1
99.6075,24.4751,-0.107422,90.6317,46.0815,-0.147461,87.5281,-54.5044,-0.234375,112.289,-94.7266,-0.657227,138,72,31,4,4,1
99.6075,24.4751,-0.117188,91.0931,46.0815,-0.147461,87.5281,-54.5044,-0.234375,112.289,-94.7266,-0.657227,149,75,30,4,5,2
99.6075,24.6582,-0.117188,91.0931,46.0815,-0.147461,87.5281,-54.5044,-0.234375,112.289,-94.7266,-0.651855,149,75,30,4,5,2
99.8547,24.6582,-0.117188,91.0931,46.0815,-0.147461,87.5281,-54.5044,-0.234375,110.998,-104.675,-0.651855,149,75,30,4,5,2
99.8547,24.6582,-0.117188,91.0931,46.0815,-0.147461,87.5281,-54.5654,-0.200195,110.998,-104.675,-0.651855,149,75,30,4,5,2
99.8547,24.6582,-0.117188,91.0931,45.8984,-0.155273,87.0941,-54.5654,-0.200195,110.998,-104.675,-0.651855,149,75,30,4,5,2
99.8547,24.6582,-0.117188,91.5546,45.8984,-0.155273,87.0941,-54.5654,-0.200195,110.998,-104.675,-0.651855,182,78,30,5,6,1
99.8547,24.5361,-0.0727539,91.5546,45.8984,-0.155273,87.0941,-54.5654,-0.200195,110.998,-104.675,-0.671387,182,78,30,5,6,1
100.091,24.5361,-0.0727539,91.5546,45.8984,-0.155273,87.0941,-54.5654,-0.160156,109.625,-113.647,-0.671387,182,78,30,5,6,1
100.091,24.5361,-0.0727539,92.005,44.4336,-0.135254,86.6656,-53.0396,-0.160156,109.625,-113.647,-0.671387,194,80,8,4,5,4
100.091,25.0244,-0.0195312,92.005,44.4336,-0.135254,86.6656,-53.0396,-0.160156,109.625,-113.647,-0.671387,194,80,8,4,5,4
100.327,25.0244,-0.0195312,92.005,44.4336,-0.11084,86.2482,-51.7578,-0.132324,108.174,-122.62,-0.695312,194,80,8,4,5,4
100.327,25.0244,-0.0195312,92.428,41.8701,-0.11084,86.2482,-51.7578,-0.132324,108.174,-122.62,-0.695312,203,84,252,4,5,3
100.327,26.062,-0.0483398,92.428,41.8701,-0.11084,86.2482,-51.7578,-0.132324,108.174,-122.62,-0.710938,203,84,252,4,5,3
100.585,26.062,-0.0483398,92.428,41.8701,-0.11084,86.2482,-51.7578,-0.132324,108.174,-130.981,-0.710938,203,84,252,4,5,3
100.585,26.062,-0.0483398,92.428,41.8701,-0.11084,86.2482,-51.7578,-0.111328,106.653,-130.981,-0.710938,203,84,252,4,5,3
100.585,26.062,-0.0483398,92.8345,39.3677,-0.100586,85.8417,-50.8423,-0.111328,106.653,-130.981,-0.710938,222,91,145,4,5,1
100.585,26.062,-0.100098,92.8345,39.3677,-0.100586,85.8417,-50.8423,-0.111328,106.653,-130.981,-0.711914,222,91,145,4,5,1
100.585,26.3672,-0.100098,92.8345,39.3677,-0.100586,85.8417,-50.8423,-0.111328,106.653,-130.981,-0.711914,222,91,145,4,5,1
100.844,26.3672,-0.100098,92.8345,39.3677,-0.100586,85.8417,-50.8423,-0.111328,105.054,-138.306,-0.711914,222,91,145,4,5,1
